Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Is_Returned,Age_Group,Return_Probability
ORD00000314,PROD00000314,USER00000314,2023-10-13,2024-05-26,Electronics,192.67,2,Wrong item,Returned,226,53,Female,City4,Gift Card,Next-Day,37.32,1,50+,1.0
ORD00000315,PROD00000315,USER00000315,2024-09-16,2026-01-03,Clothing,191.95,2,Changed mind,Returned,474,41,Female,City77,Gift Card,Standard,42.02,1,35-50,1.0
ORD00000318,PROD00000318,USER00000318,2024-10-28,2025-08-15,Electronics,160.79,3,Defective,Returned,291,46,Female,City99,Gift Card,Express,47.81,1,35-50,1.0
ORD00000319,PROD00000319,USER00000319,2023-11-10,2024-02-24,Books,171.71,1,Wrong item,Returned,106,69,Female,City99,Debit Card,Next-Day,11.17,1,50+,1.0
ORD00000320,PROD00000320,USER00000320,2024-04-29,2025-04-25,Books,237.12,3,Changed mind,Returned,361,67,Male,City97,Gift Card,Standard,8.32,1,50+,1.0
ORD00000335,PROD00000335,USER00000335,2023-03-16,2024-09-06,Clothing,45.39,5,Defective,Returned,540,45,Male,City99,Gift Card,Express,7.2,1,35-50,1.0
ORD00000336,PROD00000336,USER00000336,2023-10-16,2024-04-15,Books,388.93,4,Defective,Returned,182,47,Male,City41,PayPal,Standard,38.72,1,35-50,1.0
ORD00000341,PROD00000341,USER00000341,2023-05-20,2024-03-14,Books,392.99,1,Changed mind,Returned,299,23,Male,City32,PayPal,Next-Day,35.48,1,<25,1.0
ORD00000342,PROD00000342,USER00000342,2024-07-26,2025-05-08,Clothing,245.04,5,Defective,Returned,286,70,Female,City98,PayPal,Standard,7.51,1,50+,1.0
ORD00000343,PROD00000343,USER00000343,2023-03-24,2024-05-23,Electronics,204.18,5,Changed mind,Returned,426,61,Female,City51,PayPal,Standard,14.43,1,50+,1.0
ORD00000346,PROD00000346,USER00000346,2023-05-04,2024-08-12,Toys,198.8,4,Wrong item,Returned,466,46,Male,City40,Debit Card,Next-Day,44.12,1,35-50,1.0
ORD00000349,PROD00000349,USER00000349,2023-10-14,2023-12-22,Home,249.94,5,Wrong item,Returned,69,49,Female,City66,Gift Card,Standard,4.54,1,35-50,1.0
ORD00000350,PROD00000350,USER00000350,2024-09-21,2025-05-20,Clothing,350.28,2,Not as described,Returned,241,53,Female,City86,Credit Card,Standard,0.38,1,50+,1.0
ORD00000353,PROD00000353,USER00000353,2024-05-08,2024-06-04,Home,448.77,2,Changed mind,Returned,27,68,Female,City79,Credit Card,Express,43.67,1,50+,1.0
ORD00000356,PROD00000356,USER00000356,2024-04-26,2024-09-18,Home,74.01,2,Wrong item,Returned,145,30,Female,City20,Debit Card,Next-Day,11.26,1,25-35,1.0
ORD00000358,PROD00000358,USER00000358,2023-01-02,2024-11-24,Books,253.18,2,Defective,Returned,692,31,Female,City34,Debit Card,Standard,45.08,1,25-35,1.0
ORD00000360,PROD00000360,USER00000360,2023-12-03,2024-01-07,Clothing,380.84,1,Wrong item,Returned,35,51,Male,City52,PayPal,Express,18.48,1,50+,1.0
ORD00000361,PROD00000361,USER00000361,2023-12-13,2024-09-10,Home,89.5,3,Changed mind,Returned,272,37,Male,City70,Gift Card,Next-Day,41.9,1,35-50,1.0
ORD00000363,PROD00000363,USER00000363,2023-05-30,2023-11-01,Home,220.9,4,Defective,Returned,155,25,Female,City59,PayPal,Express,9.67,1,<25,1.0
ORD00000364,PROD00000364,USER00000364,2023-12-26,2024-01-10,Clothing,244.73,1,Defective,Returned,15,69,Male,City33,Credit Card,Standard,36.62,1,50+,1.0
ORD00000365,PROD00000365,USER00000365,2023-03-04,2024-04-19,Electronics,39.41,1,Not as described,Returned,412,19,Female,City64,Gift Card,Standard,12.1,1,<25,1.0
ORD00000367,PROD00000367,USER00000367,2024-03-20,2024-11-05,Toys,471.71,5,Wrong item,Returned,230,54,Male,City63,Debit Card,Next-Day,41.68,1,50+,1.0
ORD00000369,PROD00000369,USER00000369,2024-02-09,2024-03-12,Toys,347.56,1,Changed mind,Returned,32,69,Female,City8,Gift Card,Express,20.16,1,50+,1.0
ORD00000372,PROD00000372,USER00000372,2023-08-10,2024-02-27,Home,96.49,5,Wrong item,Returned,201,67,Female,City75,Debit Card,Standard,2.9,1,50+,1.0
ORD00000373,PROD00000373,USER00000373,2024-09-13,2025-10-18,Electronics,126.57,5,Changed mind,Returned,400,51,Female,City97,Gift Card,Express,42.49,1,50+,1.0
ORD00000375,PROD00000375,USER00000375,2023-11-25,2024-06-23,Clothing,425.24,4,Not as described,Returned,211,33,Male,City69,Gift Card,Next-Day,32.36,1,25-35,1.0
ORD00000376,PROD00000376,USER00000376,2024-05-01,2024-09-08,Clothing,363.54,5,Changed mind,Returned,130,39,Female,City29,Debit Card,Next-Day,46.68,1,35-50,1.0
ORD00000377,PROD00000377,USER00000377,2024-12-10,2026-07-29,Electronics,430.6,4,Wrong item,Returned,596,49,Male,City89,PayPal,Next-Day,44.84,1,35-50,1.0
ORD00000379,PROD00000379,USER00000379,2023-09-23,2024-04-08,Electronics,461.16,3,Not as described,Returned,198,32,Male,City5,Debit Card,Next-Day,8.5,1,25-35,1.0
ORD00000384,PROD00000384,USER00000384,2023-08-05,2023-11-11,Books,239.47,3,Defective,Returned,98,62,Female,City44,Credit Card,Standard,47.1,1,50+,1.0
ORD00000385,PROD00000385,USER00000385,2023-05-21,2024-10-18,Books,197.65,1,Defective,Returned,516,32,Male,City32,Credit Card,Express,39.62,1,25-35,1.0
ORD00000386,PROD00000386,USER00000386,2024-07-08,2025-02-10,Books,22.49,3,Defective,Returned,217,26,Female,City59,Gift Card,Express,3.13,1,25-35,1.0
ORD00000387,PROD00000387,USER00000387,2024-09-08,2025-09-21,Books,42.22,2,Wrong item,Returned,378,29,Male,City70,Debit Card,Standard,2.39,1,25-35,1.0
ORD00000391,PROD00000391,USER00000391,2023-12-22,2024-11-30,Electronics,55.73,1,Defective,Returned,344,39,Male,City73,PayPal,Next-Day,4.23,1,35-50,1.0
ORD00000392,PROD00000392,USER00000392,2024-09-06,2025-09-06,Books,58.96,4,Wrong item,Returned,365,58,Female,City32,Credit Card,Express,11.69,1,50+,1.0
ORD00000393,PROD00000393,USER00000393,2023-07-19,2024-03-12,Clothing,148.57,5,Wrong item,Returned,237,66,Female,City96,Gift Card,Standard,15.82,1,50+,1.0
ORD00000394,PROD00000394,USER00000394,2023-05-03,2023-08-07,Electronics,244.13,5,Not as described,Returned,96,47,Female,City5,Debit Card,Standard,23.62,1,35-50,1.0
ORD00000401,PROD00000401,USER00000401,2023-11-24,2024-02-10,Toys,80.52,3,Changed mind,Returned,78,19,Male,City95,PayPal,Standard,22.19,1,<25,1.0
ORD00000402,PROD00000402,USER00000402,2023-05-11,2024-07-05,Books,260.52,3,Not as described,Returned,421,70,Female,City74,Credit Card,Next-Day,26.84,1,50+,1.0
ORD00000405,PROD00000405,USER00000405,2023-05-10,2023-07-24,Clothing,69.04,5,Defective,Returned,75,56,Male,City55,Gift Card,Standard,46.3,1,50+,1.0
ORD00000407,PROD00000407,USER00000407,2023-08-21,2023-11-11,Clothing,449.14,4,Wrong item,Returned,82,40,Male,City19,Gift Card,Next-Day,37.98,1,35-50,1.0
ORD00000408,PROD00000408,USER00000408,2024-12-04,2025-02-15,Clothing,182.52,5,Wrong item,Returned,73,18,Male,City56,Debit Card,Next-Day,11.15,1,<25,1.0
ORD00000413,PROD00000413,USER00000413,2023-11-01,2024-05-19,Toys,193.41,5,Not as described,Returned,200,66,Female,City80,Gift Card,Express,6.59,1,50+,1.0
ORD00000414,PROD00000414,USER00000414,2023-08-17,2023-08-21,Books,409.31,2,Defective,Returned,4,59,Male,City16,PayPal,Standard,7.71,1,50+,0.9999998905609646
ORD00000415,PROD00000415,USER00000415,2023-03-18,2023-04-13,Electronics,16.1,1,Changed mind,Returned,26,70,Male,City22,PayPal,Express,1.16,1,50+,1.0
ORD00000417,PROD00000417,USER00000417,2023-09-24,2024-11-27,Toys,139.48,2,Not as described,Returned,430,68,Female,City83,Gift Card,Next-Day,19.39,1,50+,1.0
ORD00000418,PROD00000418,USER00000418,2024-04-14,2025-02-03,Home,198.17,2,Changed mind,Returned,295,31,Male,City61,Debit Card,Express,30.62,1,25-35,1.0
ORD00000420,PROD00000420,USER00000420,2024-08-08,2024-09-02,Toys,487.62,1,Defective,Returned,25,23,Female,City67,PayPal,Express,9.98,1,<25,1.0
ORD00000421,PROD00000421,USER00000421,2023-08-09,2024-03-28,Home,187.12,4,Defective,Returned,232,45,Male,City91,Debit Card,Next-Day,43.21,1,35-50,1.0
ORD00000425,PROD00000425,USER00000425,2023-02-16,2024-11-12,Home,222.67,2,Wrong item,Returned,635,38,Male,City1,Debit Card,Next-Day,46.61,1,35-50,1.0
ORD00000428,PROD00000428,USER00000428,2024-12-11,2024-12-21,Clothing,468.62,2,Defective,Returned,10,57,Male,City76,PayPal,Next-Day,38.7,1,50+,1.0
ORD00000429,PROD00000429,USER00000429,2023-06-06,2023-12-27,Toys,171.71,4,Defective,Returned,204,36,Female,City1,Debit Card,Next-Day,8.09,1,35-50,1.0
ORD00000430,PROD00000430,USER00000430,2024-04-26,2025-03-28,Electronics,186.31,4,Wrong item,Returned,336,46,Male,City77,Gift Card,Express,13.15,1,35-50,1.0
ORD00000431,PROD00000431,USER00000431,2023-02-22,2023-03-22,Toys,257.92,5,Not as described,Returned,28,60,Female,City42,PayPal,Next-Day,16.32,1,50+,1.0
ORD00000432,PROD00000432,USER00000432,2023-10-11,2023-11-23,Clothing,174.6,3,Not as described,Returned,43,19,Male,City42,Gift Card,Standard,12.68,1,<25,1.0
ORD00000433,PROD00000433,USER00000433,2023-09-23,2024-03-24,Home,92.32,4,Wrong item,Returned,183,20,Male,City99,Gift Card,Standard,12.19,1,<25,1.0
ORD00000434,PROD00000434,USER00000434,2023-07-07,2024-02-03,Electronics,67.0,5,Wrong item,Returned,211,55,Female,City71,Credit Card,Standard,8.4,1,50+,1.0
ORD00000439,PROD00000439,USER00000439,2023-01-12,2023-09-01,Toys,396.86,1,Changed mind,Returned,232,62,Female,City99,Credit Card,Standard,23.32,1,50+,1.0
ORD00000440,PROD00000440,USER00000440,2024-10-12,2025-10-30,Electronics,22.99,2,Defective,Returned,383,49,Male,City85,PayPal,Express,36.71,1,35-50,1.0
ORD00000443,PROD00000443,USER00000443,2024-03-01,2025-03-20,Toys,412.23,5,Changed mind,Returned,384,36,Male,City46,Debit Card,Standard,20.32,1,35-50,1.0
ORD00000445,PROD00000445,USER00000445,2023-05-09,2023-12-08,Books,287.53,2,Wrong item,Returned,213,20,Female,City62,Credit Card,Next-Day,35.91,1,<25,1.0
ORD00000452,PROD00000452,USER00000452,2024-09-21,2025-03-03,Toys,302.15,4,Not as described,Returned,163,70,Female,City34,Debit Card,Standard,23.59,1,50+,1.0
ORD00000453,PROD00000453,USER00000453,2023-07-26,2024-08-30,Books,388.41,1,Not as described,Returned,401,52,Male,City45,Credit Card,Standard,6.88,1,50+,1.0
ORD00000456,PROD00000456,USER00000456,2024-07-09,2025-09-23,Books,366.54,5,Defective,Returned,441,43,Female,City6,Credit Card,Next-Day,26.74,1,35-50,1.0
ORD00000458,PROD00000458,USER00000458,2023-11-15,2024-10-31,Home,348.92,3,Changed mind,Returned,351,38,Female,City28,Credit Card,Next-Day,11.2,1,35-50,1.0
ORD00000459,PROD00000459,USER00000459,2024-02-02,2024-09-13,Toys,68.62,5,Wrong item,Returned,224,67,Male,City88,Credit Card,Next-Day,35.07,1,50+,1.0
ORD00000463,PROD00000463,USER00000463,2023-04-17,2024-08-10,Clothing,389.97,5,Not as described,Returned,481,40,Male,City91,PayPal,Express,29.24,1,35-50,1.0
ORD00000464,PROD00000464,USER00000464,2023-08-11,2024-10-06,Home,10.16,1,Changed mind,Returned,422,23,Female,City3,Credit Card,Next-Day,30.19,1,<25,1.0
ORD00000465,PROD00000465,USER00000465,2023-06-02,2023-10-30,Electronics,166.2,2,Changed mind,Returned,150,24,Female,City65,Credit Card,Express,16.98,1,<25,1.0
ORD00000467,PROD00000467,USER00000467,2024-10-10,2025-06-03,Toys,345.99,3,Wrong item,Returned,236,38,Female,City93,PayPal,Express,2.89,1,35-50,1.0
ORD00000468,PROD00000468,USER00000468,2023-01-20,2023-11-10,Clothing,62.01,5,Changed mind,Returned,294,20,Male,City80,Gift Card,Next-Day,43.1,1,<25,1.0
ORD00000472,PROD00000472,USER00000472,2024-01-11,2024-06-30,Electronics,358.53,4,Wrong item,Returned,171,36,Female,City28,Debit Card,Express,35.24,1,35-50,1.0
ORD00000474,PROD00000474,USER00000474,2024-03-23,2024-04-19,Books,98.87,3,Changed mind,Returned,27,51,Female,City37,Credit Card,Standard,17.74,1,50+,1.0
ORD00000475,PROD00000475,USER00000475,2023-07-09,2023-08-05,Clothing,124.99,3,Changed mind,Returned,27,27,Female,City96,Gift Card,Standard,33.74,1,25-35,1.0
ORD00000476,PROD00000476,USER00000476,2023-01-30,2024-07-25,Clothing,264.78,3,Defective,Returned,542,32,Female,City65,Credit Card,Standard,31.26,1,25-35,1.0
ORD00000478,PROD00000478,USER00000478,2024-04-24,2024-12-24,Books,334.58,1,Changed mind,Returned,244,54,Female,City67,Gift Card,Standard,37.26,1,50+,1.0
ORD00000480,PROD00000480,USER00000480,2024-01-16,2024-11-30,Clothing,422.59,5,Defective,Returned,319,20,Male,City5,Credit Card,Standard,27.5,1,<25,1.0
ORD00000481,PROD00000481,USER00000481,2023-11-23,2024-08-01,Home,19.51,3,Not as described,Returned,252,37,Female,City60,Gift Card,Next-Day,11.09,1,35-50,1.0
ORD00000482,PROD00000482,USER00000482,2023-06-08,2023-10-07,Books,351.3,5,Not as described,Returned,121,22,Female,City41,Credit Card,Express,15.27,1,<25,1.0
ORD00000483,PROD00000483,USER00000483,2024-02-14,2024-09-04,Home,496.87,2,Defective,Returned,203,40,Male,City42,PayPal,Next-Day,32.48,1,35-50,1.0
ORD00000484,PROD00000484,USER00000484,2023-03-13,2024-11-07,Toys,374.84,1,Changed mind,Returned,605,66,Male,City86,Debit Card,Express,5.54,1,50+,1.0
ORD00000485,PROD00000485,USER00000485,2024-04-14,2024-08-12,Books,200.99,2,Changed mind,Returned,120,46,Male,City64,Gift Card,Next-Day,36.21,1,35-50,1.0
ORD00000486,PROD00000486,USER00000486,2023-10-30,2024-08-02,Toys,472.27,1,Not as described,Returned,277,51,Male,City86,PayPal,Next-Day,23.51,1,50+,1.0
ORD00000488,PROD00000488,USER00000488,2024-02-14,2024-07-04,Books,211.23,1,Changed mind,Returned,141,46,Female,City7,PayPal,Standard,8.98,1,35-50,1.0
ORD00000490,PROD00000490,USER00000490,2024-08-16,2026-01-24,Clothing,198.29,4,Wrong item,Returned,526,27,Male,City83,Credit Card,Express,43.85,1,25-35,1.0
ORD00000492,PROD00000492,USER00000492,2023-01-03,2023-08-07,Books,96.48,3,Changed mind,Returned,216,43,Male,City34,Credit Card,Standard,22.61,1,35-50,1.0
ORD00000493,PROD00000493,USER00000493,2023-08-14,2024-03-19,Books,287.9,1,Wrong item,Returned,218,58,Female,City80,PayPal,Express,11.24,1,50+,1.0
ORD00000494,PROD00000494,USER00000494,2023-04-16,2024-03-04,Books,393.04,3,Wrong item,Returned,323,49,Male,City2,PayPal,Next-Day,41.55,1,35-50,1.0
ORD00000496,PROD00000496,USER00000496,2024-05-13,2024-11-25,Home,234.79,5,Wrong item,Returned,196,48,Male,City70,Debit Card,Standard,29.54,1,35-50,1.0
ORD00000497,PROD00000497,USER00000497,2023-06-21,2024-11-07,Books,472.16,3,Changed mind,Returned,505,25,Female,City84,PayPal,Standard,25.93,1,<25,1.0
ORD00000498,PROD00000498,USER00000498,2023-06-26,2023-07-06,Toys,327.46,1,Not as described,Returned,10,56,Male,City65,Debit Card,Standard,46.11,1,50+,1.0
ORD00000503,PROD00000503,USER00000503,2024-04-28,2025-01-29,Toys,178.44,4,Wrong item,Returned,276,61,Female,City55,Debit Card,Express,26.58,1,50+,1.0
ORD00000504,PROD00000504,USER00000504,2024-04-18,2024-11-22,Books,44.24,5,Defective,Returned,218,41,Female,City52,Gift Card,Express,41.74,1,35-50,1.0
ORD00000508,PROD00000508,USER00000508,2024-02-03,2024-04-19,Home,265.11,4,Not as described,Returned,76,40,Female,City91,Debit Card,Next-Day,38.22,1,35-50,1.0
ORD00000510,PROD00000510,USER00000510,2023-04-07,2023-07-19,Home,346.91,4,Changed mind,Returned,103,53,Female,City47,Gift Card,Standard,14.64,1,50+,1.0
ORD00000513,PROD00000513,USER00000513,2023-08-03,2023-09-29,Home,134.05,3,Not as described,Returned,57,27,Male,City69,Debit Card,Express,45.97,1,25-35,1.0
ORD00000514,PROD00000514,USER00000514,2023-12-27,2024-03-03,Books,187.72,2,Wrong item,Returned,67,37,Female,City58,Debit Card,Standard,48.99,1,35-50,1.0
ORD00000518,PROD00000518,USER00000518,2024-07-22,2025-01-19,Clothing,351.76,4,Not as described,Returned,181,69,Female,City25,PayPal,Next-Day,33.46,1,50+,1.0
ORD00000529,PROD00000529,USER00000529,2024-01-16,2025-01-16,Clothing,51.35,2,Changed mind,Returned,366,39,Male,City41,Credit Card,Next-Day,40.24,1,35-50,1.0
ORD00000530,PROD00000530,USER00000530,2023-01-26,2024-03-27,Books,283.13,4,Not as described,Returned,426,19,Male,City36,Credit Card,Standard,36.24,1,<25,1.0
ORD00000532,PROD00000532,USER00000532,2024-08-02,2025-05-16,Books,362.05,2,Not as described,Returned,287,68,Male,City61,Gift Card,Express,33.55,1,50+,1.0
ORD00000533,PROD00000533,USER00000533,2024-10-12,2026-01-13,Home,440.27,4,Changed mind,Returned,458,24,Female,City25,Debit Card,Standard,29.69,1,<25,1.0
ORD00000536,PROD00000536,USER00000536,2024-07-13,2025-06-21,Clothing,496.58,1,Not as described,Returned,343,44,Male,City30,Credit Card,Express,47.06,1,35-50,1.0
ORD00000537,PROD00000537,USER00000537,2023-11-24,2024-12-22,Toys,183.98,1,Defective,Returned,394,70,Male,City14,Debit Card,Express,35.89,1,50+,1.0
ORD00000538,PROD00000538,USER00000538,2024-12-03,2025-08-11,Toys,497.6,5,Wrong item,Returned,251,27,Female,City82,Gift Card,Next-Day,41.25,1,25-35,1.0
ORD00000540,PROD00000540,USER00000540,2024-03-15,2024-09-26,Books,432.21,2,Wrong item,Returned,195,54,Male,City93,Debit Card,Next-Day,34.19,1,50+,1.0
ORD00000541,PROD00000541,USER00000541,2024-08-30,2025-04-21,Books,452.72,3,Changed mind,Returned,234,68,Male,City99,Gift Card,Standard,1.23,1,50+,1.0
ORD00000543,PROD00000543,USER00000543,2023-04-17,2023-12-21,Books,126.77,2,Defective,Returned,248,33,Female,City59,Credit Card,Express,38.59,1,25-35,1.0
ORD00000547,PROD00000547,USER00000547,2024-08-31,2025-12-18,Books,248.74,1,Wrong item,Returned,474,34,Male,City63,Credit Card,Express,48.58,1,25-35,1.0
ORD00000549,PROD00000549,USER00000549,2024-01-22,2024-11-13,Electronics,16.13,1,Not as described,Returned,296,58,Male,City65,Debit Card,Next-Day,6.17,1,50+,1.0
ORD00000550,PROD00000550,USER00000550,2023-06-16,2024-06-04,Clothing,263.39,1,Changed mind,Returned,354,43,Female,City62,Credit Card,Standard,34.72,1,35-50,1.0
ORD00000554,PROD00000554,USER00000554,2023-09-25,2024-09-14,Books,391.94,5,Not as described,Returned,355,59,Female,City71,Debit Card,Express,28.18,1,50+,1.0
ORD00000555,PROD00000555,USER00000555,2023-11-12,2024-12-28,Books,129.62,3,Wrong item,Returned,412,58,Female,City26,Debit Card,Express,14.36,1,50+,1.0
ORD00000557,PROD00000557,USER00000557,2023-01-20,2023-03-12,Clothing,422.06,2,Defective,Returned,51,45,Male,City21,Debit Card,Standard,0.44,1,35-50,1.0
ORD00000560,PROD00000560,USER00000560,2023-11-25,2023-12-13,Books,422.32,1,Defective,Returned,18,19,Female,City54,Credit Card,Next-Day,15.77,1,<25,1.0
ORD00000562,PROD00000562,USER00000562,2024-09-26,2024-10-15,Electronics,75.28,1,Wrong item,Returned,19,35,Male,City12,Credit Card,Next-Day,0.17,1,25-35,1.0
ORD00000564,PROD00000564,USER00000564,2023-02-28,2023-11-17,Toys,25.59,1,Not as described,Returned,262,50,Female,City55,Credit Card,Next-Day,2.0,1,35-50,1.0
ORD00000565,PROD00000565,USER00000565,2023-04-11,2023-08-10,Clothing,272.58,5,Defective,Returned,121,57,Female,City64,Credit Card,Standard,44.41,1,50+,1.0
ORD00000566,PROD00000566,USER00000566,2024-01-05,2024-02-02,Home,428.39,5,Wrong item,Returned,28,67,Female,City16,PayPal,Standard,2.44,1,50+,1.0
ORD00000567,PROD00000567,USER00000567,2023-09-18,2024-04-27,Toys,365.81,4,Defective,Returned,222,38,Male,City46,PayPal,Standard,9.36,1,35-50,1.0
ORD00000568,PROD00000568,USER00000568,2023-02-05,2024-12-25,Books,335.54,3,Changed mind,Returned,689,56,Female,City82,Gift Card,Express,41.45,1,50+,1.0
ORD00000570,PROD00000570,USER00000570,2023-11-17,2023-12-27,Books,283.3,5,Not as described,Returned,40,34,Male,City17,Credit Card,Next-Day,47.89,1,25-35,1.0
ORD00000572,PROD00000572,USER00000572,2023-12-16,2024-10-04,Books,21.71,3,Changed mind,Returned,293,23,Female,City40,Gift Card,Express,36.84,1,<25,1.0
ORD00000575,PROD00000575,USER00000575,2024-11-30,2026-04-04,Clothing,160.59,3,Changed mind,Returned,490,64,Female,City85,Credit Card,Express,20.36,1,50+,1.0
ORD00000577,PROD00000577,USER00000577,2024-05-10,2024-11-06,Electronics,322.32,2,Defective,Returned,180,57,Female,City14,Debit Card,Standard,8.97,1,50+,1.0
ORD00000579,PROD00000579,USER00000579,2023-09-20,2024-07-21,Books,309.62,2,Changed mind,Returned,305,43,Male,City3,Gift Card,Standard,34.73,1,35-50,1.0
ORD00000580,PROD00000580,USER00000580,2024-09-18,2025-04-21,Books,250.69,3,Defective,Returned,215,30,Male,City10,PayPal,Express,24.35,1,25-35,1.0
ORD00000581,PROD00000581,USER00000581,2024-11-20,2025-06-29,Toys,379.78,4,Not as described,Returned,221,67,Female,City13,Gift Card,Next-Day,2.26,1,50+,1.0
ORD00000583,PROD00000583,USER00000583,2024-02-05,2024-11-15,Toys,460.49,3,Wrong item,Returned,284,49,Male,City38,Gift Card,Standard,4.81,1,35-50,1.0
ORD00000584,PROD00000584,USER00000584,2024-09-24,2025-08-06,Books,192.89,5,Defective,Returned,316,22,Male,City70,Gift Card,Standard,9.63,1,<25,1.0
ORD00000585,PROD00000585,USER00000585,2024-10-23,2025-05-07,Electronics,104.65,4,Not as described,Returned,196,61,Male,City25,Debit Card,Next-Day,0.12,1,50+,1.0
ORD00000588,PROD00000588,USER00000588,2023-11-17,2024-07-24,Clothing,129.14,5,Not as described,Returned,250,48,Female,City67,Credit Card,Next-Day,17.15,1,35-50,1.0
ORD00000589,PROD00000589,USER00000589,2024-07-17,2025-08-08,Clothing,322.96,2,Changed mind,Returned,387,46,Male,City62,Gift Card,Next-Day,22.69,1,35-50,1.0
